ride_id,rideable_type,weekdays,duration,start_station_name,end_station_name,member_casual
C4EF9EA40DDFCDCA,classic_bike,Tuesday,7.418433332443238,University Pl & E 14 St,Lexington Ave & E 26 St,member
94CC1BC389330968,electric_bike,Tuesday,5.119516666730245,Water St & Fletcher St,Albany St & Greenwich St,member
0A311CF2CF6A7550,classic_bike,Monday,4.166650001207987,6 Ave & W 45 St,Broadway & W 56 St,member
87C34B031E8274A7,electric_bike,Saturday,14.082183333237966,Fairview Ave & Linden St,Lewis Ave & Greene Ave,member
D9D40A2F185EA048,classic_bike,Thursday,16.207316664854684,45 Rd & 11 St,Davis St & Jackson Ave,casual
879AA7D650B33895,electric_bike,Sunday,25.64688333670298,1 Ave & E 68 St,MacDougal St & Prince St,casual
9CAF82C4BCAF0063,electric_bike,Tuesday,25.635000002384185,Lewis Ave & Greene Ave,LaGuardia Pl & W 3 St,member
AC91254DAD059145,electric_bike,Sunday,1.8931333343187968,W 37 St & 5 Ave,E 35 St & Madison Ave,member
50BB37AAD5FC0F15,classic_bike,Wednesday,5.832166667779287,W 20 St & 5 Ave,E 27 St & Park Ave S,member
916B0F4B85F1CF30,electric_bike,Tuesday,9.250516664981841,6 Ave & Broome St,10 Ave & W 14 St,member
7788E13C4DAEC0C7,electric_bike,Sunday,3.53314999739329,Lincoln Rd & Ocean Ave,Lincoln Rd & Ocean Ave,casual
041DB717223A51BF,electric_bike,Tuesday,15.885516667366028,Adelphi St & Myrtle Ave,Manhattan Ave & Devoe St,casual
38E17107563AE1F7,electric_bike,Wednesday,13.9526500026385,Convent Ave & W 151 St,Nelson Ave & W 172 St,member
A5CB27E7ABEDCC6E,electric_bike,Monday,3.6274333357810975,Willis Ave & E 141 St,Bergen Ave & E 152 St,member
ECDC2F5F7D467A8A,classic_bike,Wednesday,16.549199998378754,4 Ave & E 12 St,11 Ave & W 27 St,member
4F407BDF330E2513,electric_bike,Friday,9.069350000222524,Morton St & Washington St,W 20 St & 5 Ave,member
E9EA6D62437C7CAE,electric_bike,Wednesday,40.252599998315176,Central Park S & 6 Ave,Madison Ave & E 82 St,casual
358800F73440CA5F,electric_bike,Sunday,13.997899997234345,Riverside Dr & W 72 St,9 Ave & W 33 St,member
BBB7FD97F3EAF078,classic_bike,Wednesday,6.881733334064483,Rogers Ave & Lincoln Rd,Lincoln Pl & Nostrand Ave,member
6B29925501E4721E,electric_bike,Saturday,24.924233333269754,Cortelyou Rd & E 19 St,Atlantic Ave & Fort Greene Pl,member
DC5FA21DCC326368,electric_bike,Wednesday,9.579933333396912,Eames Pl & Claflin Ave,Sedgwick Ave & W 231 St,member
468725BFB0E8BF8A,electric_bike,Tuesday,5.215299999713897,Stockholm St & Wilson Ave,Beaver St & Fayette St,member
03CB6C34245AE66E,electric_bike,Monday,4.452366665999095,Broadway & W 58 St,W 70 St & Amsterdam Ave,member
139DC58618099D1C,classic_bike,Monday,13.495183332761128,Lexington Ave & E 111 St,Columbus Ave & W 103 St,member
3B332A0659251CFD,electric_bike,Tuesday,24.849783337116243,1 Ave & E 68 St,Bialystoker Pl & Delancey St,member
3E4477FACA56CF5C,electric_bike,Saturday,5.704316663742065,West End Ave & W 60 St,W 56 St & 6 Ave,member
66121F3B061A0E67,electric_bike,Wednesday,4.872316666444143,W 26 St & 10 Ave,Broadway & W 25 St,member
B4A2254459F75B81,electric_bike,Friday,16.21566666762034,Central Park North & Adam Clayton Powell Blvd,2 Ave & E 72 St,member
B6E0D60072C53683,electric_bike,Saturday,11.474299999078115,12 Ave & W 40 St,E 16 St & 5 Ave,member
1F0F94954E91A663,electric_bike,Thursday,26.732833329836527,W 44 St & 11 Ave,12 Ave & W 125 St,casual
6027DF3CD290CC4C,electric_bike,Monday,14.21109999815623,7 Ave S & Bleecker St,Ave D & E 10 St,member
151F6BA35CA48635,electric_bike,Friday,10.320966668923695,Eastern Pkwy & Kingston Ave,Washington Ave & Empire Blvd,member
FCFA3860C642EF9E,electric_bike,Friday,53.07548333406449,Franklin Ave & Myrtle Ave,Lafayette St & E 8 St,casual
05582E30A3B095D4,electric_bike,Tuesday,6.508700001239776,Smith St & 9 St,Pacific St & Smith St,casual
63FF83A8CB81A4D9,electric_bike,Wednesday,2.1554166674613953,E 20 St & Park Ave,Lexington Ave & E 24 St,member
1394949A4A6AD8F7,classic_bike,Friday,10.931783334414165,Liberty St & Broadway,6 Ave & Broome St,member
CD27FBED1C8202D4,classic_bike,Friday,21.51126666466395,E 20 St & 2 Ave,South St & Whitehall St,member
092AF5D9A0F75C7E,electric_bike,Tuesday,5.817633334795634,Bedford Ave & Bergen St,Fulton St & Waverly Ave,casual
7A62F1F4FC1F738A,classic_bike,Wednesday,18.430183335145315,E 19 St & 3 Ave,E 19 St & 3 Ave,member
83EDD09C813C3DB6,electric_bike,Saturday,7.130649999777476,Greenwich Ave & 8 Ave,8 Ave & W 31 St,member
9882025835078CB8,electric_bike,Monday,10.921433333555857,Lispenard St & Broadway,E 5 St & Ave A,member
9A9DEF94D0E9943B,electric_bike,Friday,11.246549999713897,Myrtle Ave & Marcy Ave,Jefferson St & Cypress Ave,casual
8AB022C8D6669C7E,electric_bike,Tuesday,5.033700001239777,Adam Clayton Powell Blvd & W 138 St,E 132 St & Madison Ave,member
17F3691645421F20,electric_bike,Monday,22.52203333377838,Emerson Pl & Myrtle Ave,Bleecker St & Crosby St,member
746E0B4CB6B2B7A8,electric_bike,Wednesday,5.399466665585836,E 47 St & 2 Ave,E 40 St & Park Ave,member
D4A983A59503C010,electric_bike,Wednesday,13.379200001557669,DeKalb Ave & Franklin Ave,Metropolitan Ave & Bedford Ave,member
BDB9F211AE282F95,classic_bike,Thursday,9.671733335653942,E 33 St & 1 Ave,6 Ave & W 33 St,member
146A2D03FAEC2A01,electric_bike,Wednesday,4.128366669019063,E 39 St & Lexington Ave,Broadway & W 38 St,member
85248B41D757771D,electric_bike,Friday,4.041149997711182,Clinton St & Cherry St,Forsyth St & Broome St,member
B0156572EC23F2A3,classic_bike,Tuesday,8.806516667207083,Mercer St & Bleecker St,Washington St & Laight St,member
F5530F014EDDF6EE,electric_bike,Wednesday,21.58578333457311,102 St & 34 Ave,Vernon Blvd & 10 St,member
395C8A2ABEE3F633,electric_bike,Tuesday,11.14859999815623,W 44 St & 11 Ave,Madison Ave & E 26 St,member
E691A65366611932,classic_bike,Thursday,25.39971666733424,Greenwich St & Perry St,W 56 St & 10 Ave,member
5C611830BAC13AB6,classic_bike,Sunday,1.5692166646321615,Central Park W & W 91 St,W 89 St & Columbus Ave,member
238A0CD00CE6C7F1,electric_bike,Wednesday,5.74196666876475,E 6 St & Ave D,E 11 St & 3 Ave,casual
748C7C15D915477A,classic_bike,Saturday,8.370750002066295,W 10 St & Washington St,W 15 St & 6 Ave,member
5590B2D7080AE2C9,classic_bike,Wednesday,2.4535166660944623,31 St & Newtown Ave,31 Ave & 30 St,member
737171B31FC5BB08,classic_bike,Saturday,3.5784500002861024,Engert Ave & McGuinness Blvd,Morgan Ave & Lombardy St,member
9583A94F58B5F4EA,electric_bike,Monday,3.856333331267039,Suydam St & Knickerbocker Ave,McKibbin St & Bogart St,member
D1219BEB62327B98,electric_bike,Thursday,12.376116665204366,Greenwich St & Hubert St,E 16 St & 5 Ave,member
B736169E28135695,electric_bike,Wednesday,4.265766668319702,76 St & 45 Ave,41 Ave & 77 St,member
1B9A5E77B4B014BE,electric_bike,Monday,8.655549999078115,14 St & 5 Ave,6 Ave & 21 St,member
C852669212CDBAEC,classic_bike,Friday,21.873900000254313,Broadway & Battery Pl,10 Ave & W 14 St,member
BCD0ED8E3CF81C6D,electric_bike,Wednesday,11.013366667429606,E 176 St & Clinton Ave,Vyse Ave & E 181 St,member
5B9BAAC719558B93,electric_bike,Friday,4.250800001621246,11 Ave & W 27 St,W 22 St & 8 Ave,member
B0C45AFBF1DD565F,classic_bike,Saturday,1.6261166691780091,Water St & Fletcher St,Water St & Gouverneur Ln,member
112DB06B02C9A110,electric_bike,Thursday,3.069183333714803,Stanton St & Norfolk St,1 Ave & E 6 St,member
962B2F46656D9EE8,electric_bike,Saturday,7.936516670385997,W 15 St & 7 Ave,E 31 St & 3 Ave,casual
F6B86A99EFE01FE8,electric_bike,Friday,24.077183334032693,W 56 St & 8 Ave,6 Ave & Canal St,casual
97FC3DA4C3B3AA3A,classic_bike,Wednesday,17.416833333174388,W 17 St & 8 Ave,Ave A & E 14 St,casual
CA9BB7630CE70011,classic_bike,Thursday,10.007333330313365,W 20 St & 8 Ave,E 32 St & Park Ave,member
A8F9582AB551BE76,classic_bike,Tuesday,9.393033333619435,E 13 St & 2 Ave,W 4 St & 7 Ave S,member
96BB7CA8E157FDF2,electric_bike,Friday,10.414116668701173,Henry St & Atlantic Ave,Carroll St & 5 Ave,member
C5BB68AD04EF17EA,electric_bike,Monday,14.509800000985463,6 Ave & W 33 St,2 Ave & E 72 St,member
DE4133B7585A11C9,classic_bike,Tuesday,12.728283329804738,Herkimer St & New York Ave,Carroll St & Franklin Ave,member
B853510BD136999B,classic_bike,Wednesday,6.529483334223429,Marcy Ave & Lafayette Ave,Marcy Ave & Lafayette Ave,member
28BAC5D0666B6013,classic_bike,Monday,17.885433332125345,E 17 St & 2 Ave,W 49 St & 8 Ave,member
A6DC6A1FB5E14AD0,classic_bike,Tuesday,4.237899998823802,48 St & Skillman Ave,Skillman Ave & 54 St,member
E1D234BBDCD7F90D,electric_bike,Thursday,8.34876666466395,Henry St & Remsen St,Hanson Pl & Ashland Pl,member
14E841C28493A2C8,electric_bike,Saturday,37.41380000114441,Central Park West & W 68 St,E 7 St & Ave A,member
17DEC1C7ED212C29,electric_bike,Wednesday,15.832450000445048,White St & Moore St,Bushwick Ave & Powers St,member
503E07F152FAAACE,electric_bike,Thursday,11.554750001430511,Clark St & Henry St,Lispenard St & Broadway,member
75CD9C452934E3A2,electric_bike,Friday,10.727816665172577,Greenwich St & W Houston St,9 Ave & W 18 St,member
407B735CC8B7F187,classic_bike,Friday,33.661633332570396,Central Park W & W 97 St,5 Ave & E 72 St,casual
CFFE105E695C68E3,classic_bike,Friday,12.637000000476837,17 St & 5 Ave,Van Brunt St & Van Dyke St,casual
D5CFFFD8D00173DD,classic_bike,Wednesday,2.4580166657765705,Clinton St & Tillary St,Cadman Plaza E & Tillary St,member
D59D73F0CBDA9FEB,classic_bike,Wednesday,1.113450002670288,Maiden Ln & Pearl St,William St & Pine St,member
79D34A2810ABD1F1,classic_bike,Tuesday,22.339833331108093,Yankee Ferry Terminal,Yankee Ferry Terminal,casual
8B77AA273A202F21,electric_bike,Wednesday,6.023516666889191,Howard St & Lafayette St,Vesey St & Church St,member
7B0543B0555AFEA9,electric_bike,Tuesday,6.077983335653941,11 Ave & W 41 St,6 Ave & W 33 St,member
26D4C131CF44052D,electric_bike,Monday,13.20440000295639,W 47 St & 9 Ave,Broadway & W 25 St,member
F7DEE6EBEEC7C683,electric_bike,Monday,14.484966667493184,E 163 St & Tiffany St,Mount Eden Pkwy & Eastburn Ave,casual
A4C5BD72B59385D3,classic_bike,Tuesday,3.3963666637738545,1 Ave & E 38 St,2 Ave & E 31 St,member
6AEC59780ADD0E86,classic_bike,Thursday,9.769950000445048,6 Ave & W 33 St,E 33 St & 1 Ave,member
F5E3A827730CE2B8,classic_bike,Wednesday,45.24271666606267,8 Ave & W 38 St,8 Ave & W 31 St,casual
0749C57AC102E9DB,electric_bike,Saturday,3.727199999491374,Madison St & Malcolm X Blvd,Chauncey St & Stuyvesant Ave,casual
E76E294A47E69802,classic_bike,Wednesday,2.226049999396006,Pearl St & Whitehall St,Broadway & Morris St,member
D7D89CEA1F5F6548,electric_bike,Wednesday,15.57836666504542,W 107 St & Columbus Ave,W 171 St & St Nicholas Ave,member
895B6CD38D43A4E2,classic_bike,Tuesday,15.23943333228429,3 St & 7 Ave,Pearl St & York St,member
115B6369F5D3333A,classic_bike,Wednesday,7.735500001907349,Douglass St & 3 Ave,10 St & 4 Ave,member
0C2B41EF17C276E8,classic_bike,Thursday,3.3057000001271564,Broadway & E 14 St,Broadway & E 14 St,member
D14FBE4B18787298,electric_bike,Friday,13.28603333234787,4 Ave & E 12 St,W 15 St & 10 Ave,casual
1878E8DB894E2EF5,electric_bike,Saturday,20.9002166668574,W 15 St & 10 Ave,W Broadway & Spring St,casual
0D22DFB7CFF75394,classic_bike,Tuesday,21.46550000111262,Broadway & E 21 St,W 70 St & Amsterdam Ave,member
EC3F0AF545E826EC,electric_bike,Monday,5.046716666221618,Lispenard St & Broadway,Vesey St & Church St,casual
F829FCBB1F8C21B3,electric_bike,Tuesday,24.160283335049947,Motorgate,W 84 St & Columbus Ave,casual
01C927D43CE94BC6,electric_bike,Monday,13.614016664028167,West St & Chambers St,W 27 St & 6 Ave,member
CF06C9EBBE639B12,electric_bike,Sunday,9.566183332602183,1 Ave & E 39 St,5 Ave & E 30 St,member
D66E38E82ED5DC07,electric_bike,Thursday,7.924216667811076,W 20 St & 8 Ave,4 Ave & E 12 St,member
488C750AE4E305E1,electric_bike,Monday,4.928850003083547,W 56 St & 6 Ave,E 50 St & Park Ave,member
E20EF9287F68850A,electric_bike,Monday,11.315666667620341,Norfolk St & Broome St,St Marks Pl & 1 Ave,member
EC79805723BF0454,electric_bike,Monday,10.481716668605804,N 10 St & Berry St,Boerum St & Broadway,member
C1AA9B559592C91E,electric_bike,Tuesday,8.831983335812886,2 Ave & E 72 St,W 64 St & Thelonious Monk Circle,member
D90CA0F6AFB81D54,classic_bike,Saturday,19.788233331839244,E 59 St & Madison Ave,8 Ave & W 38 St,casual
F5E71BFFF5902C9C,electric_bike,Sunday,26.827549997965495,Central Park West & W 68 St,W 45 St & 8 Ave,casual
520EEE79366AF183,classic_bike,Sunday,1.0157833337783813,E 81 St & Park Ave,E 81 St & Park Ave,member
CB8210FCA004FF5C,electric_bike,Monday,9.636283334096273,E 48 St & 3 Ave,W 43 St & 10 Ave,casual
AEAF420FB4576DDB,electric_bike,Wednesday,18.58876666625341,34 Ave & 108 St,79 St & 37 Ave,casual
180131F9A0A4E201,electric_bike,Sunday,4.975033334891001,Sands St Gate,Clermont Ave & Park Ave,member
28460CC58BF5B025,electric_bike,Monday,23.250700000921885,Grove St & Broadway,Forsyth St & Broome St,casual
947419DDD0ACA28C,electric_bike,Thursday,10.664283335208893,8 Ave & W 31 St,E 27 St & 1 Ave,member
8977B268FDAE152E,electric_bike,Thursday,7.094466666380565,Broadway & E 21 St,Hudson St & W 13 St,member
6BA62B547044A000,classic_bike,Friday,24.041333333651224,Willoughby Ave & Hall St,MacDougal St & Rockaway Ave,casual
37B087BD692320B7,electric_bike,Thursday,18.01596666574478,MacDougal St & Prince St,3 St & 3 Ave,casual
E87601B62A27FBFB,classic_bike,Friday,7.042466668287913,W 15 St & 7 Ave,Broadway & W 25 St,member
D5401D439784EADE,electric_bike,Friday,12.119600001970927,2 Ave & E 31 St,University Pl & E 14 St,member
DA4A96F0780B2B3E,electric_bike,Friday,3.3574166695276895,E 53 St & Madison Ave,W 44 St & 5 Ave,member
F9B6CA94FF518D1E,classic_bike,Monday,6.730049999554952,Broadway & W 38 St,W 24 St & 7 Ave,member
DEFE7E9FC9DC2CFC,electric_bike,Wednesday,9.773783334096272,Prospect Ave & E 167 St,Barry St & Tiffany St,casual
BDE86F6D09924F6D,classic_bike,Thursday,1.5561333338419596,W 44 St & 5 Ave,E 43 St & Madison Ave,member
6FB1AA43E62DD72F,electric_bike,Saturday,16.297283331553142,1 Ave & E 18 St,Pier 40 - Hudson River Park,member
A9B6AAC27568794C,electric_bike,Saturday,10.355316666762034,Lafayette St & E 8 St,1 Ave & E 18 St,member
96CC747F4C753465,electric_bike,Saturday,42.57369999885559,Central Park West & W 76 St,31 Ave & 103 St,casual
A541F9D1AA782E34,electric_bike,Sunday,11.62526666323344,Bushwick Ave & Dekalb Ave,Halsey St & Tompkins Ave,member
0B8ED3B80C6BC8BE,electric_bike,Friday,10.208800001939137,40 St & Queens Blvd,38 Ave & 29 St,casual
BFD0999356FBE1BB,electric_bike,Saturday,16.43323333263397,Rivington St & Ridge St,N 11 St & Kent Ave,member
B031403510D12948,classic_bike,Friday,4.016199998060862,E 91 St & 2 Ave,E 89 St & York Ave,member
C77A5E5ACFBD1833,electric_bike,Wednesday,14.075433333714804,E 6 St & Ave D,N 12 St & Bedford Ave,member
388868D21B1EF406,electric_bike,Sunday,15.353616666793823,Lewis Ave & Greene Ave,Clermont Ave & Park Ave,casual
8D5D96CF30C3625B,electric_bike,Friday,10.631799999872843,Eastern Pkwy & Franklin Ave (SW Corner),Prospect Pl & Nostrand Ave,member
1EAC1B6E2245D03A,electric_bike,Tuesday,4.1623166680336,Crescent St & Broadway,Steinway St & Broadway,member
7B03818DD3F4F789,classic_bike,Wednesday,2.890833334128062,Broadway & W 41 St,6 Ave & W 45 St,member
4919A5126ADB07F9,classic_bike,Friday,11.930533333619435,Pike St & E Broadway,Stanton St & Chrystie St,member
41FD0003FAAE4C39,classic_bike,Saturday,5.685949997107188,Greenwich Ave & Charles St,Washington St & Gansevoort St,member
04C9E0E04226A1CE,electric_bike,Friday,6.944933334986369,Willoughby Ave & Walworth St,DeKalb Ave & S Portland Ave,casual
EA22903ACB65E600,electric_bike,Sunday,4.901716669400533,9 Ave & W 45 St,W 34 St & Hudson Blvd E,casual
D599E5351D7A30D3,classic_bike,Tuesday,6.643800000349681,W 4 St & 7 Ave S,E 11 St & 3 Ave,member
31D6BD3919558CE9,electric_bike,Sunday,7.2433499972025555,Southern Blvd & E 187 St,Botanical Sq & Webster Ave,casual
15713CA5F3348D4D,classic_bike,Saturday,17.6530166665713,Onderdonk Ave & Gates Ave,Somers St & Rockaway Ave,casual
7C4276ABF2F22609,electric_bike,Tuesday,15.79714999993642,Cleveland Pl & Spring St,Engert Ave & McGuinness Blvd,member
277C204677792CB2,electric_bike,Friday,20.661483335494996,Carroll St & Franklin Ave,Putnam Ave & Wyckoff Ave,member
2FBD70F24C39C0FA,classic_bike,Saturday,11.082716663678488,India St & Manhattan Ave,N 9 St & Wythe Ave,casual
09D2FDCF652DEEC5,electric_bike,Sunday,7.779300002257029,Manhattan Ave & Devoe St,Broadway & Whipple St,casual
E8FD1165B65A79D4,electric_bike,Wednesday,26.574850002924602,Cedar St & Myrtle Ave,E 19 St & Beverley Rd,member
F171E0B1C69AFD6D,classic_bike,Wednesday,2.3810499986012776,Pulaski St & Marcus Garvey Blvd,Myrtle Ave & Lewis Ave,member
87582CDB790FF1F5,electric_bike,Monday,76.1973833322525,Morris Ave & E 163 St,NA,member
9C2ED3CAAE61A152,electric_bike,Saturday,7.063416667779287,W 148 St & Amsterdam Ave,W 168 St & Ft Washington Ave,member
CBC4C0242B3CA596,electric_bike,Saturday,11.50461666584015,W 27 St & 6 Ave,Norfolk St & Broome St,member
0673706D292876F9,electric_bike,Tuesday,5.96080000003179,Douglass St & 3 Ave,6 Ave & 9 St,member
B217782F14234874,electric_bike,Sunday,15.176683330535889,E 26 St & 3 Ave,Broadway & W 58 St,casual
A853C2494F1E9D04,classic_bike,Thursday,46.89568333228429,Kent Ave & N 7 St,Cadman Plaza E & Tillary St,casual
E6CA450BDC681F77,electric_bike,Monday,45.972750000158946,W 100 St & Manhattan Ave,E 47 St & 2 Ave,casual
0208E7A05CF4903B,electric_bike,Thursday,6.251649999618531,Rivington St & Chrystie St,University Pl & E 8 St,member
2953CEC9CECABA1F,electric_bike,Thursday,10.485766665140789,Franklin St & Dupont St,Grand St & Havemeyer St,member
D23106C77F14F097,classic_bike,Monday,15.395066666603089,9 Ave & W 39 St,7 Ave S & Bleecker St,casual
BB2C3F46D951A66F,electric_bike,Wednesday,21.641466669241588,Kenmare St & Elizabeth St,Hancock St & Bedford Ave,member
8172F8C7D77801E5,classic_bike,Saturday,9.630183335145315,Perry St & Bleecker St,St Marks Pl & 2 Ave,member
24559DD11F47861D,electric_bike,Thursday,7.435466667016347,Central Park West & W 68 St,W 44 St & 5 Ave,member
2DF9C5445C88CA8F,electric_bike,Sunday,19.19971666733424,Prospect Ave & Vanderbilt St,Degraw St & Smith St,member
7F53B36A79AE2BC4,electric_bike,Tuesday,2.479349998633067,E 41 St & Madison Ave (SE corner),E 35 St & Madison Ave,member
9949B74FF97C42D0,electric_bike,Wednesday,18.56748333374659,Myrtle Ave & Fleet Pl,India St Pier,member
7F511335DF403BDA,electric_bike,Sunday,4.470749998092652,St Marks Pl & 1 Ave,E 19 St & 3 Ave,member
BBF4903E6A696068,electric_bike,Friday,16.68614999850591,Morris Ave & McClellan St,3 Ave & E 109 St,casual
5021FA07936DFA42,electric_bike,Sunday,8.581350000699361,Greenwich St & Perry St,8 Ave & W 16 St,member
51CA72653DFCF89C,classic_bike,Thursday,26.467816666762033,W 54 St & 11 Ave,Frederick Douglass Blvd & W 117 St,member
E7AFB88A2B248307,electric_bike,Sunday,14.122883331775665,Calyer St & West St,Clinton St & Grand St,member
4FF9FF8AD600A11E,electric_bike,Tuesday,13.31239999930064,Monroe St & Marcus Garvey Blvd,Graham Ave & Withers St,casual
F4059362AD9DAABA,classic_bike,Thursday,24.7003999988238,Cumberland St & Lafayette Ave,Metropolitan Ave & Bedford Ave,casual
2BF938DD87456BF1,electric_bike,Thursday,5.826933336257935,Kenmare St & Elizabeth St,Stanton St & Norfolk St,member
87E10BE9EB66D7E4,electric_bike,Sunday,18.94980000257492,28 Ave & 35 St,Queens Blvd & 56 Ave,member
8D89E5DA841B6DB6,electric_bike,Wednesday,12.227616667747498,Greenwich St & Hubert St,Maiden Ln & Pearl St,member
71F7E81B4B443D25,classic_bike,Saturday,7.100366667906443,Great Jones St,Forsyth St & Grand St,member
797F8C7E7F700FBF,classic_bike,Tuesday,9.10311666727066,8 Ave & W 31 St,Hudson St & W 13 St,member
E5EB0D3273182BC5,electric_bike,Monday,6.510533332824707,Greene Ave & Nostrand Ave,Lefferts Pl & Franklin Ave,member
28EFBBC9D5263FD7,classic_bike,Monday,18.90228333075841,8 Ave & W 16 St,Duane St & Hudson St,casual
B063185488CD0468,electric_bike,Wednesday,13.985933331648509,Amsterdam Ave & W 82 St,Frederick Douglass Blvd & W 117 St,member
042C1170BDEEA5FE,classic_bike,Wednesday,8.65760000149409,E 27 St & 1 Ave,University Pl & E 14 St,casual
A4735C570CF2FEB1,electric_bike,Sunday,11.32950000365575,Bergen St & Troy Ave,Broadway & Whipple St,casual
3C2C9CE63B25081E,electric_bike,Tuesday,6.710083333651225,Douglass St & 3 Ave,Plaza St East & Flatbush Ave,casual
7E61CCD1AD2D26F2,electric_bike,Monday,4.040350000063579,Central Park S & 6 Ave,E 53 St & Lexington Ave,member
6D11D8800B08D6D4,electric_bike,Friday,16.39955000082652,W 54 St & 6 Ave,E 32 St & Park Ave,casual
A6470CD5BA022F50,electric_bike,Sunday,2.523700002829234,Knickerbocker Ave & Thames St,Central Ave & Melrose St,member
1506384DC78B38AE,electric_bike,Thursday,7.295883333683014,W 16 St & The High Line,W 31 St & 7 Ave,casual
A9A960D72366AB9B,electric_bike,Monday,9.428800002733867,Broadway & W 168 St,Nagle Ave & Thayer St,member
7632BA28095118BE,electric_bike,Wednesday,4.493316666285197,E 56 St & 3 Ave,E 43 St & 2 Ave,member
3C5D96EDEE7508CC,classic_bike,Friday,9.9034166653951,E 14 St & 1 Ave,Greenwich Ave & Charles St,member
1E56172DCD5ABE12,classic_bike,Tuesday,11.414116668701173,34 Ave & 48 St,Crescent St & 35 Ave,member
124E4557CDC37F84,electric_bike,Saturday,6.946399998664856,E Tremont Ave & Jerome Ave,Jerome Ave & W Fordham Rd,member
698FB11C2A75B7BA,classic_bike,Wednesday,4.336133333047231,8 Ave & W 27 St,W 35 St & 8 Ave,member
F36C48EA0B507BEB,classic_bike,Sunday,21.366600000858305,Kosciuszko St & Tompkins Ave,Driggs Ave & N 9 St,casual
94549DFB1DFFFFC4,classic_bike,Tuesday,14.450533334414164,Fulton St & Broadway,Rivington St & Ridge St,casual
118909C1DA752DF0,classic_bike,Thursday,3.6435500025749206,51 St & 43 Ave,50 St & Barnett Ave,member
33E4D9FFD7C2E7A8,classic_bike,Saturday,21.461616667111716,W 82 St & Central Park West,Columbus Ave & W 95 St,member
20761CBD8CDF9657,classic_bike,Friday,4.071899998188019,W 42 St & 6 Ave,W 42 St & 8 Ave,member
1D4DEC27AAB757A7,electric_bike,Tuesday,2.425433333714803,E 77 St & 3 Ave,E 77 St & 1 Ave,member
773A5F652D65528B,electric_bike,Tuesday,4.442250001430511,Madison Ave & E 26 St,1 Ave & E 30 St,member
F044A2FF836077F2,classic_bike,Sunday,1.2695166667302449,Edgecombe Ave & W 141 St,Frederick Douglass Blvd & W 139 St,member
11D23610DA41F77B,classic_bike,Tuesday,6.666999999682108,Vesey St & Church St,North Moore St & Greenwich St,member
36A655CEE0F48AC9,classic_bike,Monday,2.7579333345095316,44 Dr & Jackson Ave,45 Rd & 11 St,member
93F02CB0A816CFD3,classic_bike,Friday,41.26684999863307,E 97 St & Madison Ave,E 98 St & Park Ave,casual
F8EE32EE97822BC5,electric_bike,Sunday,8.847250000635784,E 33 St & 1 Ave,5 Ave & E 63 St,member
896B9327E054BD06,classic_bike,Wednesday,31.2189333319664,21 St & 43 Ave,Putnam Ave & Nostrand Ave,member
D9D51182546B6521,electric_bike,Monday,4.645483334859212,Norman St & Wyckoff Ave,Madison St & Seneca Ave,member
B1F5E87E6A6D2898,electric_bike,Saturday,13.429466664791107,Willoughby Ave & Tompkins Ave,Bayard St & Leonard St,casual
697E3CBC1A86F503,classic_bike,Friday,7.584850001335144,Washington St & Barrow St,6 Ave & Broome St,member
556A5C6759B7AA0B,electric_bike,Friday,18.274450000127157,43 Ave & 42 St,E 53 St & Madison Ave,member
EE50E99DD16916D0,electric_bike,Saturday,19.87453333536784,8 Ave & W 27 St,Central Park W & W 91 St,member
E70D5A7238427F5A,electric_bike,Wednesday,12.457583332061768,E 170 St & Webster Ave,Willis Ave & E 141 St,member
ABDD254B066FAD50,classic_bike,Friday,22.322633334000905,9 Ave & W 33 St,South End Ave & Albany St,member
D7B455701CFA633E,electric_bike,Thursday,3.61868333419164,Hudson Blvd W & W 36 St,W 43 St & 10 Ave,casual
049CF94DF4635A59,electric_bike,Saturday,2.018483332792918,10 Ave & W 202 St,10 Ave & W 207 St,member
021AC6FEE157D6E0,electric_bike,Thursday,42.94980000257492,W 21 St & 6 Ave,W 44 St & 11 Ave,member
EAF08969FF5A97C8,classic_bike,Tuesday,11.376266666253407,E 9 St & 5 Ave,West St & Chambers St,member
73C095604E7A7777,electric_bike,Saturday,15.101800000667572,W 44 St & 5 Ave,Riverside Blvd & W 67 St,member
5F59B1153F5BBBCC,electric_bike,Monday,11.196233332157135,Devoe St & Lorimer St,India St Pier,member
CD12A0288AFE2313,electric_bike,Tuesday,29.93644999663035,31 St & 21 Ave,St Marks Pl & 2 Ave,casual
4E4339344E649414,classic_bike,Monday,1.424749998251597,2 Ave & E 99 St,2 Ave & E 96 St,member
63C5E66E5E023A9F,electric_bike,Thursday,7.973699998855591,Greenpoint Ave & 47 St,34 Ave & 38 St,member
977CA9AA3D2D73C2,classic_bike,Tuesday,8.859950002034505,Crescent St & 35 Ave,21 St & Hoyt Ave S,member
86B09C54657CB134,electric_bike,Saturday,9.01723333199819,Hanson Pl & Ashland Pl,Fulton St & Waverly Ave,casual
51AADE5F3FE8852A,electric_bike,Wednesday,7.554516665140787,Lenox Ave & W 126 St,Amsterdam Ave & W 131 St,member
12733B34856939E0,classic_bike,Saturday,4.965149998664856,94 St & 57 Ave,55 Ave & 90 St,member
138ADE29771410AC,electric_bike,Sunday,6.567416667938232,Ave A & E 14 St,Perry St & Greenwich Ave,member
